id,County,Population
51540,"Charlottesville city, Virginia",47096
51031,"Campbell County, Virginia",55225
51087,"Henrico County, Virginia",327535
51099,"King George County, Virginia",26229
51103,"Lancaster County, Virginia",10724
51105,"Lee County, Virginia",23948
51115,"Mathews County, Virginia",8788
51119,"Middlesex County, Virginia",10675
51149,"Prince George County, Virginia",38114
51159,"Richmond County, Virginia",8884
51169,"Scott County, Virginia",21902
51177,"Spotsylvania County, Virginia",132833
51011,"Appomattox County, Virginia",15707
51067,"Franklin County, Virginia",56187
51097,"King and Queen County, Virginia",7042
51121,"Montgomery County, Virginia",98140
51127,"New Kent County, Virginia",21686
51049,"Cumberland County, Virginia",9824
51051,"Dickenson County, Virginia",14756
51083,"Halifax County, Virginia",34552
51107,"Loudoun County, Virginia",395134
51153,"Prince William County, Virginia",461423
51175,"Southampton County, Virginia",17880
51091,"Highland County, Virginia",2204
51033,"Caroline County, Virginia",30381
51073,"Gloucester County, Virginia",37222
51141,"Patrick County, Virginia",17748
51145,"Powhatan County, Virginia",28815
51171,"Shenandoah County, Virginia",43224
51061,"Fauquier County, Virginia",69728
51790,"Staunton city, Virginia",24432
51065,"Fluvanna County, Virginia",26594
28155,"Webster County, Mississippi",9768
28003,"Alcorn County, Mississippi",37090
28025,"Clay County, Mississippi",19640
28031,"Covington County, Mississippi",18978
28053,"Humphreys County, Mississippi",8389
42043,"Dauphin County, Pennsylvania",275632
42055,"Franklin County, Pennsylvania",154147
42119,"Union County, Pennsylvania",45111
42127,"Wayne County, Pennsylvania",51422
42009,"Bedford County, Pennsylvania",48337
42089,"Monroe County, Pennsylvania",168032
42061,"Huntingdon County, Pennsylvania",45369
42125,"Washington County, Pennsylvania",207212
42101,"Philadelphia County, Pennsylvania",1579075
42133,"York County, Pennsylvania",445565
42063,"Indiana County, Pennsylvania",85032
42041,"Cumberland County, Pennsylvania",249328
42003,"Allegheny County, Pennsylvania",1221744
42129,"Westmoreland County, Pennsylvania",352590
42053,"Forest County, Pennsylvania",7313
42013,"Blair County, Pennsylvania",123157
42073,"Lawrence County, Pennsylvania",86727
42015,"Bradford County, Pennsylvania",60963
42021,"Cambria County, Pennsylvania",133009
42029,"Chester County, Pennsylvania",519560
42011,"Berks County, Pennsylvania",418025
42087,"Mifflin County, Pennsylvania",46276
29129,"Mercer County, Missouri",3644
29229,"Wright County, Missouri",18203
29047,"Clay County, Missouri",242516
29065,"Dent County, Missouri",15545
29195,"Saline County, Missouri",22976
29227,"Worth County, Missouri",2027
29079,"Grundy County, Missouri",9992
29141,"Morgan County, Missouri",20271
29179,"Reynolds County, Missouri",6290
29189,"St. Louis County, Missouri",996919
29209,"Stone County, Missouri",31615
29009,"Barry County, Missouri",35530
29019,"Boone County, Missouri",177651
29051,"Cole County, Missouri",76723
29055,"Crawford County, Missouri",24154
29093,"Iron County, Missouri",10164
29117,"Livingston County, Missouri",15126
29135,"Moniteau County, Missouri",16046
29155,"Pemiscot County, Missouri",16663
29159,"Pettis County, Missouri",42355
29203,"Shannon County, Missouri",8217
29175,"Randolph County, Missouri",24878
29069,"Dunklin County, Missouri",30027
29071,"Franklin County, Missouri",103191
29089,"Howard County, Missouri",10058
29095,"Jackson County, Missouri",696216
29131,"Miller County, Missouri",25201
29171,"Putnam County, Missouri",4781
29213,"Taney County, Missouri",55114
29021,"Buchanan County, Missouri",88460
29025,"Caldwell County, Missouri",9039
51750,"Radford city, Virginia",17691
51840,"Winchester city, Virginia",27897
51001,"Accomack County, Virginia",32673
51045,"Craig County, Virginia",5110
51063,"Floyd County, Virginia",15704
51071,"Giles County, Virginia",16772
51077,"Grayson County, Virginia",15742
51135,"Nottoway County, Virginia",15433
51157,"Rappahannock County, Virginia",7378
51036,"Charles City County, Virginia",7014
51047,"Culpeper County, Virginia",51101
51053,"Dinwiddie County, Virginia",28485
51079,"Greene County, Virginia",19519
51085,"Hanover County, Virginia",105537
51111,"Lunenburg County, Virginia",12282
51137,"Orange County, Virginia",36010
51595,"Emporia city, Virginia",5442
51197,"Wythe County, Virginia",28844
51550,"Chesapeake city, Virginia",239982
51660,"Harrisonburg city, Virginia",53273
51003,"Albemarle County, Virginia",107405
51019,"Bedford County, Virginia",78376
51029,"Buckingham County, Virginia",17059
51195,"Wise County, Virginia",38486
51580,"Covington city, Virginia",5598
51740,"Portsmouth city, Virginia",95097
51810,"Virginia Beach city, Virginia",450201
51005,"Alleghany County, Virginia",15157
51640,"Galax city, Virginia",6517
51193,"Westmoreland County, Virginia",17751
51133,"Northumberland County, Virginia",12190
51155,"Pulaski County, Virginia",34182
51187,"Warren County, Virginia",39492
51590,"Danville city, Virginia",41070
51630,"Fredericksburg city, Virginia",28622
51009,"Amherst County, Virginia",31775
51017,"Bath County, Virginia",4307
51670,"Hopewell city, Virginia",22456
51700,"Newport News city, Virginia",179673
51069,"Frederick County, Virginia",86415
51680,"Lynchburg city, Virginia",80569
51199,"York County, Virginia",67982
51690,"Martinsville city, Virginia",12852
51125,"Nelson County, Virginia",14831
51143,"Pittsylvania County, Virginia",61256
51530,"Buena Vista city, Virginia",6484
51610,"Falls Church city, Virginia",14128
51730,"Petersburg city, Virginia",31362
51735,"Poquoson city, Virginia",12090
51600,"Fairfax city, Virginia",23531
51820,"Waynesboro city, Virginia",22140
51770,"Roanoke city, Virginia",99229
51800,"Suffolk city, Virginia",90093
51710,"Norfolk city, Virginia",244601
51007,"Amelia County, Virginia",12953
51041,"Chesterfield County, Virginia",343551
51059,"Fairfax County, Virginia",1145862
53047,"Okanogan County, Washington",41842
53037,"Kittitas County, Washington",45897
29037,"Cass County, Missouri",103597
29049,"Clinton County, Missouri",20500
29059,"Dallas County, Missouri",16617
29085,"Hickory County, Missouri",9404
29113,"Lincoln County, Missouri",56477
29137,"Monroe County, Missouri",8629
29145,"Newton County, Missouri",58180
29163,"Pike County, Missouri",18455
29183,"St. Charles County, Missouri",394290
29031,"Cape Girardeau County, Missouri",78491
47031,"Coffee County, Tennessee",55209
47047,"Fayette County, Tennessee",40164
47067,"Hancock County, Tennessee",6587
47073,"Hawkins County, Tennessee",56611
47091,"Johnson County, Tennessee",17753
47103,"Lincoln County, Tennessee",33924
47111,"Macon County, Tennessee",23842
47127,"Moore County, Tennessee",6378
47147,"Robertson County, Tennessee",70280
47051,"Franklin County, Tennessee",41725
47009,"Blount County, Tennessee",129927
47021,"Cheatham County, Tennessee",40181
47019,"Carter County, Tennessee",56433
47057,"Grainger County, Tennessee",23101
47055,"Giles County, Tennessee",29285
47097,"Lauderdale County, Tennessee",25989
47099,"Lawrence County, Tennessee",43390
47113,"Madison County, Tennessee",97625
47115,"Marion County, Tennessee",28538
47133,"Overton County, Tennessee",22068
47137,"Pickett County, Tennessee",5079
47181,"Wayne County, Tennessee",16693
47187,"Williamson County, Tennessee",225389
47003,"Bedford County, Tennessee",48292
47059,"Greene County, Tennessee",68834
47035,"Cumberland County, Tennessee",59216
47175,"Van Buren County, Tennessee",5760
47025,"Claiborne County, Tennessee",31732
47081,"Hickman County, Tennessee",24813
47085,"Humphreys County, Tennessee",18435
47141,"Putnam County, Tennessee",77447
47155,"Sevier County, Tennessee",97068
47161,"Stewart County, Tennessee",13427
47023,"Chester County, Tennessee",17190
47039,"Decatur County, Tennessee",11686
47087,"Jackson County, Tennessee",11682
47109,"McNairy County, Tennessee",25844
47145,"Roane County, Tennessee",53075
47011,"Bradley County, Tennessee",105749
47063,"Hamblen County, Tennessee",64132
47173,"Union County, Tennessee",19488
47071,"Hardin County, Tennessee",25715
47043,"Dickson County, Tennessee",52680
47129,"Morgan County, Tennessee",21545
47123,"Monroe County, Tennessee",46064
47079,"Henry County, Tennessee",32284
47033,"Crockett County, Tennessee",14399
47095,"Lake County, Tennessee",7401
47093,"Knox County, Tennessee",461104
53005,"Benton County, Washington",197518
53011,"Clark County, Washington",473252
